"id","name","popularity","duration_ms","artists","id_artists","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","release_year","release_month","release_day"
18283,"Pop Smoke",53,173952,"['Einár', '5iftyy', 'Moewgli']","['0kKygNaCQjqVLrImIftRDJ', '56hM6Y3Cw2g8xZOfZrHBuS', '2QQcLziAzX1VdysI6Mvsl0']",0.704,0.585,7,-8.19,0.244,0.0281,0,0.0935,0.382,102.116,"2020","07","30"
1102,"Pa volar",35,201747,"['La Fuga']","['5YyScSZOuBHpoFhGvHFedc']",0.292,0.828,0,-6.517,0.0393,0.0126,0,0.166,0.54,94.27,"2001","01","31"
11589,"Tre pojkar gå och tralla",7,65760,"['Alice Babs', 'Titti']","['3omPckNeXtMpCdOXVfcOST', '7IbS2SEpGqbjRAgEgplBWp']",0.852,0.319,2,-16.171,0.353,0.624,0,0.0697,0.905,119.291,"1963","11","11"
26034,"From The Land Of The Sky Blue Water",3,172867,"['Billy May']","['45Z2ShPqr2p9ZgfkYhZUgq']",0.475,0.271,8,-8.992,0.0262,0.735,0.0038,0.211,0.497,97.954,"1952","10","04"
17994,"刀劍如夢",36,188218,"['Wakin Chau']","['6wcIBaOvA9XNGgPujYZZ7L']",0.587,0.823,9,-5.789,0.0271,0.0188,0,0.133,0.521,133.911,"2003","09","30"
28373,"Zehra",21,246760,"['Barış Manço']","['3eVuump9qyK0YCQQo4mKbc']",0.571,0.837,5,-11.166,0.0496,0.493,0,0.615,0.969,176.801,"1989","12","07"
20875,"Después de Ti",44,219977,"['Los del Fuego']","['5L6GbwWUM3Oi5GPnkmmp24']",0.538,0.664,11,-6.074,0.0472,0.571,0,0.0924,0.953,200.16,"2004","08","22"
5833,"Gamle Jørgen",16,198893,"['Matpackers']","['3iN3YqwGdqdbX3bnJmA1R6']",0.564,0.781,9,-7.177,0.0596,0.624,0,0.088,0.8,96.625,"1999","09","09"
7627,"Amore Mio",53,227013,"['Thalia']","['23wEWD21D4TPYiJugoXmYb']",0.677,0.832,5,-4.528,0.0281,0.0176,0,0.318,0.65,115,"2014","11","04"
723,"Violin Concerto No. 5 in A Major K 219: I Allegro aperto",0,590733,"['Jascha Heifetz', 'London Symphony Orchestra', 'Sir John Barbirolli']","['7yaBUcdjmqPP2vIv6F5bFD', '5yxyJsFanEAuwSM5kOuZKc', '5X3hmAle6klG0VvstAnvyD']",0.385,0.0978,9,-19.639,0.0429,0.954,0.343,0.208,0.46,104.472,"1947","01","01"
19742,"Showdown - 2003 Remaster",6,250213,"['Electric Light Orchestra']","['7jefIIksOi1EazgRTfW2Pk']",0.71,0.612,0,-8.066,0.0304,0.278,0.000209,0.174,0.962,113.634,"2006","07","31"
23577,"001 - In 80 Tagen um die Welt - Teil 32",21,73867,"['Die Originale']","['0PCtW4w0RN89andUBQ3TVv']",0.714,0.757,6,-9.078,0.942,0.683,0,0.381,0.478,121.521,"1976","09","11"
17070,"Same Ol' Love",15,231773,"['Ricky Skaggs']","['0uNC9XuH437fKCCMuzvSks']",0.477,0.868,2,-6.282,0.0319,0.325,0.000316,0.33,0.808,181.225,"1981",NA,NA
2230,"Nar Çiçeğim",40,243069,"['Serdar Ortaç']","['7BJjzi0JHyDHAsmVe21dGa']",0.683,0.587,9,-12.29,0.0311,0.245,6.22e-06,0.301,0.821,144.005,"1996","03","01"
27891,"Sin Filtro",42,273659,"['Chamaco', 'Danny Yash']","['1xCbQhtV5c1Vc1I1n2jyv0', '3tULsHfYJH7joHTmn5vLNn']",0.743,0.796,2,-6.502,0.236,0.701,0,0.187,0.72,99.62,"2021","01","20"
16528,"Kiedy? b?dzie nas wi?cej",30,161267,"['Jamal']","['7wljsIwScBNShUPFULDCB3']",0.788,0.841,9,-6.246,0.407,0.0656,0,0.0353,0.911,95.093,"2005","06","03"
18650,"Puente",68,273800,"['Gustavo Cerati']","['1QOmebWGB6FdFtW7Bo3F0W']",0.444,0.471,10,-9.107,0.0322,0.00161,0.0017,0.14,0.205,76.335,"1999","06","01"
987,"Mediterraneo",61,205227,"['Joan Manuel Serrat']","['1t7t8q4zoYHp22JLIx3FM7']",0.545,0.59,9,-7.257,0.0813,0.599,0,0.0916,0.583,100.835,"1971",NA,NA
23041,"Explosions-Polka, Op. 43",3,138533,"['Johann Strauss II', 'Zubin Mehta', 'Wiener Philharmoniker']","['5goS0v24Fc1ydjCKQRwtjM', '3FEd0qHPFOgcpfw7bCXB4x', '003f4bk13c6Q3gAUXv7dGJ']",0.549,0.374,3,-20.528,0.158,0.778,0.909,0.26,0.717,142.695,"2015","01","09"
14644,"Azhagho Azhaghu",39,290693,"['Yuvan Shankar Raja', 'Naresh Iyer']","['6AiX12wXdXFoGJ2vk8zBjy', '7FaGCZiP3s6X7jQTB8EhfI']",0.83,0.603,0,-4.819,0.0374,0.395,0,0.0415,0.789,108.039,"2012","12","03"
13522,"Suite bergamasque: III. Clair de lune (arr. A. Roelens for violin and piano)",0,215520,"['Claude Debussy', 'Alexandre Roelens', 'Jascha Heifetz', 'Emmanuel Bay']","['1Uff91EOsvd99rtAupatMP', '0uygR50MroEFr3itNe3ZL7', '7yaBUcdjmqPP2vIv6F5bFD', '6AEcwfLT7sfYoE8eCbD7Vb']",0.291,0.269,1,-17.089,0.0477,0.891,0.00297,0.113,0.119,105.736,"1948","01","01"
186,"Dear Doctor - 50th Anniversary Edition",40,201947,"['The Rolling Stones']","['22bE4uQ6baNwSHPVcDxLCe']",0.604,0.453,2,-8.273,0.0307,0.0953,1.61e-05,0.142,0.422,126.453,"1968","12","06"
10864,"Innocence",40,261827,"['Harlequin']","['0smN8u44ukjtKdu5eLMQnF']",0.681,0.752,2,-10.28,0.028,0.016,2.14e-05,0.222,0.891,125.495,"1986",NA,NA
9203,"Pescador",57,179467,"['Armandinho']","['3h7RaVXBvdSNa7LXQtVYqH']",0.693,0.683,6,-7.362,0.0442,0.186,0,0.13,0.742,152.287,"2007","01","18"
24394,"All About Tonight",59,186173,"['Pixie Lott']","['3EBRANWwnViQuBrImN61Z1']",0.637,0.804,2,-6.141,0.0448,0.207,0,0.115,0.732,129.261,"2011","01","01"
25814,"Rhapsody on a Theme of Paganini, Op. 43",20,1240200,"['Sergei Rachmaninoff', 'Earl Wild', 'Royal Philharmonic Orchestra', 'Jascha Horenstein']","['0Kekt6CKSo0m5mivKcoH51', '12Fk4SuKXPe97FaSVD6WHK', '0MvSBMGRQJY3mRwIbJsqF1', '7fa3rN13UOA9Y1GzdtSJHv']",0.287,0.262,5,-17.492,0.0346,0.973,0.881,0.15,0.123,85.77,"1966","05","01"
10396,"Το μαναβάκι",0,198827,"['Γεράσιμος Σάγιας', 'Δημήτρης Γκόγκος']","['6wwbehO6XhjAKxJ4E5VrUm', '1NV3RPXdM1lE9boPti1IsV']",0.675,0.277,11,-13.633,0.05,0.991,0.116,0.109,0.378,104.391,"1949","01","01"
2059,"What a Change",31,219773,"['Bread']","['70ZTdbPEcEugBNay4MvxfL']",0.464,0.479,7,-10.702,0.0299,0.076,0.00036,0.129,0.636,82.727,"1971",NA,NA
19014,"Am I Really Livin'?",12,228252,"['Trúbrot']","['01w8eDOz2L9SFgv1ukZPRv']",0.509,0.843,11,-9.359,0.119,0.00128,0.0738,0.326,0.811,156.437,"1971","01","01"
18149,"El Canelo",52,208109,"['Grupo Laberinto']","['24z2EWgF5nVUKnbJHd9ku2']",0.876,0.397,9,-6.256,0.0911,0.675,0,0.115,0.974,119.389,"2004","02","20"
25721,"Sirabhorn",36,327173,"['Pat Metheny']","['3t58jfUhoMLYVO14XaUFLA']",0.411,0.194,6,-18.697,0.031,0.945,0.888,0.151,0.0937,128.11,"1976","03","01"
28308,"All Over Again",13,250435,"['Bryan Kearney', 'Plumb']","['5fBbVsFxoa0jDCqocaEdBx', '2tbxcCCM7A71cmkzuB8lyH']",0.562,0.983,4,-5.185,0.0632,0.00677,0.153,0.199,0.12,138.012,"2017","12","15"
6480,"Coal And Iceman Blues",0,183954,"['Sonny Boy Williamson I']","['1qxTNsrSi4fNXVO0sbMsl4']",0.606,0.28,7,-14.561,0.0783,0.93,0.000153,0.181,0.788,85.506,"1941",NA,NA
2556,"Oops!...I Did It Again",54,210853,"['Britney Spears']","['26dSoYclwsYLMAKD3tpOr4']",0.755,0.832,11,-4.869,0.0462,0.317,1.9e-05,0.219,0.888,95.044,"2004","11","08"
22454,"Dos Y Siete",44,255827,"['Vicente Garcia']","['2Otnykd696YidQYfEGVmNq']",0.791,0.635,3,-10.812,0.0363,0.35,0.113,0.0938,0.644,114.092,"2011","01","01"
6429,"Lassus Trombone",20,252667,"['Firehouse Five Plus Two']","['1lDvo0QzczLWwh8uXxhTeg']",0.536,0.526,10,-13.127,0.0351,0.581,0.644,0.411,0.961,98.968,"1962","01","01"
24358,"The War Ain't Over!",20,258560,"['Sentenced']","['5jQPKWBobu6cJwGSbbqgCk']",0.199,0.989,1,-6.65,0.365,0.00309,0.0289,0.103,0.0975,153.228,"1995","01","01"
716,"เก็บดาว",18,324467,"['Boyd Kosiyabong']","['7LiltnpnD4Q60750gWXrgB']",0.35,0.336,5,-13.085,0.0278,0.352,2.63e-06,0.123,0.0791,97.618,"1998","03","14"
3187,"035 - und der Höhlenmensch - Teil 31",35,80307,"['Die drei ???']","['3meJIgRw7YleJrmbpbJK6S']",0.663,0.628,11,-9.311,0.88,0.303,0,0.515,0.292,91.649,"1984","10","16"
25293,"Vem vet (I Might)",24,182800,"['Kikki', 'Roosarna']","['6BNWrflIyvn70shqlcBzHQ', '6TlvOIvUSjtXGK6SKIbxPb']",0.484,0.703,4,-9.763,0.0303,0.12,2.86e-05,0.0875,0.947,194.702,"1990",NA,NA
15200,"Mental Manadhil",53,205759,"['A.R. Rahman', 'Jonita Gandhi']","['1mYsTxnqsietFxj1OgoGbG', '00sCATpEvwH48ays7PlQFU']",0.568,0.886,6,-7.983,0.081,0.0123,3.4e-05,0.361,0.846,160.054,"2015","04","07"
29764,"Automne - Colchiques",37,159747,"['Cortex']","['7EhUXju6pssa8o3CvFJTew']",0.568,0.748,7,-7.342,0.0524,0.679,0.273,0.301,0.542,128.841,"1975","07","15"
25316,"Three Women Blues",0,176239,"['Frank Edwards']","['4e6mVbcoxFRoufGe8SNJwL']",0.483,0.323,7,-11.208,0.0711,0.809,0.129,0.332,0.606,168.788,"1938","01","12"
13831,"Making Love Out of Nothing at All",38,339880,"['Air Supply']","['4xXCRXOfQKQ2gjWxNhNzYW']",0.386,0.701,7,-5.993,0.0332,0.14,0.000125,0.29,0.483,141.245,"1976",NA,NA
27422,"האדמה בוכה",19,273733,"['Mooki', 'Yuval Banay']","['2RMH8nqc3YmaUEikglXlXm', '03Emkz8Ttc4wzWp0Od3vLq']",0.674,0.646,0,-4.737,0.0502,0.256,7.14e-05,0.132,0.518,82.993,"2002","01","01"
19750,"Salt Peanuts",8,546733,"['Bud Powell Trio']","['7il5MMdORy6JoYnqxFPKqE']",0.398,0.484,1,-14.792,0.118,0.215,0.827,0.0706,0.559,86.195,"1953",NA,NA
22211,"0028 - und der Doppelgänger - Teil 18",36,69787,"['Die drei ???']","['3meJIgRw7YleJrmbpbJK6S']",0.814,0.457,4,-11.028,0.926,0.694,0,0.498,0.819,50.335,"1981","10","22"
4033,"Stanna hos mig",30,236936,"['kent']","['4KXp3xtaz1wWXnu5u34eVX']",0.456,0.725,4,-5.784,0.0312,0.000268,0.000168,0.178,0.361,145.928,"1999","12","06"
25020,"Bir Ay Doğar",58,273810,"['Cengiz Özkan']","['3gmRDeSq9EIPP6pFSLi3FT']",0.488,0.215,2,-13.636,0.0441,0.913,0,0.128,0.444,134.723,"2000","12","22"
2599,"A maci a krémes",5,257600,"['Republic']","['6xvRGt9hCJL4yVxXcrDW49']",0.727,0.633,10,-13.47,0.0524,0.0226,0,0.047,0.932,135.817,"1991","01","01"
41,"Korter yfir tólf",3,275482,"['Bubbi Morthens', 'Rúnar Júlíusson']","['0MtTfq27LQu7CmE5t308Up', '5H97alXxCid4JxUE0WPfZ7']",0.65,0.573,7,-10.207,0.0248,0.0249,0,0.119,0.548,94.971,"1991","01","01"
9768,"My Name Is Billa",25,266840,"['S. P. Balasubrahmanyam']","['2ae6PxICSOZHvjqiCcgon8']",0.444,0.725,9,-5.842,0.0711,0.96,0.000729,0.24,0.624,98.716,"1980","01","26"
833,"Piano Concerto No. 22 in E-Flat Major, K. 482: II. Andante",27,607320,"['Wolfgang Amadeus Mozart', 'Howard Shelley', 'London Mozart Players']","['4NJhFmfw43RLBLjQvxDuRS', '3pxt6077A2xXBAgMrgHRPg', '1sylrdKARMDYTJbs8IPWGy']",0.26,0.0302,0,-27.386,0.0443,0.987,0.936,0.076,0.0657,126.909,"1995","11","01"
14540,"High Cotton",56,180320,"['Alabama']","['6rJqqRce0Kvo2dJUXoHleC']",0.661,0.581,5,-9.67,0.032,0.423,0,0.11,0.863,91.11,"1980",NA,NA
2600,"011 - und das Gespensterschloss - Teil 20",49,69173,"['Die drei ???']","['3meJIgRw7YleJrmbpbJK6S']",0.737,0.533,10,-9.749,0.918,0.523,0,0.601,0.86,86.977,"1980","01","01"
16237,"Mr. Loverman (feat. Chevelle Franklin)",31,215693,"['Shabba Ranks', 'Chevelle Franklin']","['3j7Sw80qzL2FJlryUhI3wG', '1owFk9HCCiomrmEt6k9cqC']",0.663,0.669,7,-10.169,0.105,0.0855,0,0.0959,0.814,172.568,"1999","12","31"
3430,"Blue Bird / I Wonder",34,163867,"['Mary Costa']","['1qeo0u3hwxCBcYsn3a4kyo']",0.285,0.155,1,-19.97,0.0422,0.946,0.823,0.0758,0.0865,87.551,"1959","01","01"
14705,"Koning Pintenman - Single versie",23,113293,"['BZB']","['7loFcaL8NkCNhQq1HS2Tlq']",0.57,0.717,0,-7.94,0.291,0.346,0,0.221,0.967,185.696,"1998",NA,NA
6476,"Tonight You Belong to Me",0,215376,"['Gene Austin']","['20rNr0nVeJ1F2AhS9L84oQ']",0.24,0.457,5,-8.802,0.0407,0.988,0.0127,0.151,0.146,84.102,"1926",NA,NA
24118,"The Object Of My Affection",3,202227,"['The Boswell Sisters']","['2mflSlnegn3rBmzsh08OcN']",0.658,0.148,2,-16.124,0.0817,0.95,0,0.0828,0.635,136.715,"1930",NA,NA
13428,"Autumn In New York",17,118368,"['James Piano Bar']","['5p44gWXVKjv3OMhh8Uj1bH']",0.508,0.0678,0,-20.912,0.0691,0.992,0.953,0.114,0.147,74.995,"1934",NA,NA
1071,"My Blue Heaven - 1998 Digital Remaster",30,123200,"['Frank Sinatra']","['1Mxqyy3pSjf8kZZL4QVxS0']",0.446,0.299,1,-12.819,0.0468,0.429,0,0.304,0.844,173.283,"1961",NA,NA
13060,"Lady",55,234533,"['Kenny Rogers']","['4tw2Lmn9tTPUv7Gy7mVPI4']",0.357,0.263,3,-13.657,0.0307,0.755,0.000171,0.138,0.26,135.36,"2008","01","01"
22970,"These Weones",51,144753,"['Pablo Chill-E']","['2XcZshqzPKm3iZcmt73R8D']",0.828,0.751,0,-6.779,0.2,0.0323,0,0.125,0.81,160.117,"2018","08","03"
23896,"始終會行運",12,160520,"['Leslie Cheung']","['2g0QLUYku8AuPVK2udRV7i']",0.644,0.507,7,-8.8,0.026,0.223,0.00976,0.136,0.477,109.071,"1999",NA,NA
6586,"Ve Vela Varnala",32,175961,"['S. P. Balasubrahmanyam']","['2ae6PxICSOZHvjqiCcgon8']",0.538,0.681,8,-6.918,0.0871,0.769,0.488,0.402,0.641,90.777,"1987","09","08"
23439,"Красное знамя",11,113580,"['Grazhdanskaya Oborona']","['7M6ERyNXeDalOonDdWWd6I']",0.373,0.581,7,-9.034,0.0369,2.36e-05,0.864,0.263,0.37,117.305,"1990","04","23"
24228,"Nena - Remasterizado",0,177613,"['Francisco Canaro', 'Roberto Maida']","['2maQMqxNnlRrBrS1oAsrX9', '6OiarJpZWTn6cj4oTlsFY7']",0.624,0.464,4,-7.5,0.0429,0.952,4.32e-05,0.104,0.922,124.446,"1936","01","10"
21370,"Venite pur avanti",0,456800,"['Wolfgang Amadeus Mozart', 'Max Rudolf', 'Orchestra Sinfonica e Coro di Torino della RAI']","['4NJhFmfw43RLBLjQvxDuRS', '7bVJ6Yev7yDKSceh9KNUja', '12vx5jubsuop7nNGeDCFp9']",0.35,0.347,7,-12.588,0.0557,0.914,0.000189,0.136,0.384,85.03,"1955",NA,NA
25419,"Kapitel 27 - im Krankenhaus (Folge 013)",31,56175,"['Benjamin Blümchen']","['1l6d0RIxTL3JytlLGvWzYe']",0.69,0.114,6,-20.669,0.891,0.463,0,0.226,0.447,136.481,"1981",NA,NA
12427,"Sabor a Mi",1,127173,"['Bob Fleming', 'Zito Righi']","['0UFh87BIg0GRIOFhdDZmHs', '1dsexYxOUtGE58cWms3l4V']",0.628,0.533,5,-10.052,0.0316,0.811,0.202,0.0608,0.899,102.699,"1962","03","01"
15652,"Just Be Good To Me",47,549000,"['The S.O.S Band']","['6pXCjxMOBcWtvULYkFPVW6']",0.608,0.909,2,-11.065,0.0315,0.021,0.125,0.0795,0.856,100.872,"1983","01","01"
25859,"Gole Sang",33,335334,"['Anoushirvan Rohani']","['1EGCJLdTQxP8UIA4MWr6Nx']",0.347,0.528,4,-10.073,0.0393,0.629,8.98e-06,0.0761,0.385,122.678,"1970",NA,NA
26323,"遺失的美好",51,261933,"['Angela Chang']","['4txug0T3vYc9p20tuhfCUa']",0.619,0.335,5,-9.407,0.0294,0.862,0,0.0742,0.209,99.824,"2004","04","01"
11871,"Primavera",20,332267,"['Luca Carboni']","['1wmD3O9TEeshZVuFVgpm0g']",0.531,0.412,2,-11.254,0.0296,0.393,2.4e-05,0.139,0.23,135.997,"1989","07","15"
22489,"日本娃娃",26,191973,"['Sam Hui']","['1SglpJrPltamdJLLwInIL7']",0.831,0.51,8,-14.73,0.0323,0.816,4.7e-06,0.129,0.892,122.987,"1985","01","01"
19774,"Someday",59,259666,"['Leanne & Naara']","['2nZ18B9RTjJH56v2NTnNAI']",0.581,0.325,0,-11.156,0.0461,0.616,0,0.133,0.276,122.062,"2018","09","21"
29770,"Rozlúčka",7,188013,"['Milan Lasica', 'Július Satinský', 'Jaroslav Filip']","['4RNoYK520rFS5Uturh27K4', '5fKqpeUaVp980NLImmIkmj', '5iivFhWPFZDLAxvtvZUOkw']",0.639,0.483,0,-9.879,0.0496,0.191,0.00011,0.259,0.525,101.93,"1982","01","01"
3217,"No Me Vuelvo a Enamorar",27,198853,"['Juan Gabriel']","['2MRBDr0crHWE5JwPceFncq']",0.782,0.269,4,-15.17,0.0388,0.711,0.000432,0.107,0.709,104.456,"1987","01","23"
4907,"No Creo",60,232200,"['Shakira']","['0EmeFodog0BfCgMzAIvKQp']",0.669,0.885,2,-5.462,0.0497,0.0362,0,0.13,0.627,123.94,"1998","09","29"
19803,"Halleluja (Aleluja)",24,324307,"['León Gieco']","['5yoimVE1rbc3kAx4uwr7eq']",0.798,0.536,9,-9.076,0.0474,0.695,5.66e-06,0.0787,0.742,87.209,"1992","01","01"
2160,"Ce faci astă seară tu?",3,197695,"['Nel Martini', 'Gherase Dendrino', 'Dorel Livianu']","['6w63hRIDKMgBWwJGWKc2JG', '1Vqmxi5c7zEfktz2wIP4am', '1fKNyrn83fWPK1d9QO2q2U']",0.453,0.214,10,-13.039,0.0566,0.994,0.00338,0.384,0.427,109.792,"1935","01","01"
21865,"La Valse Des Coups De Pied Au Boum",0,163400,"['Fréhel']","['0ike8zNDzesj4aOoyZMKho']",0.651,0.262,0,-16.39,0.432,0.994,0.00172,0.651,0.835,121.972,"1926",NA,NA
14063,"Cavalleria Rusticana: O Lola c'hai di latti la commisa",3,310800,"['Pietro Mascagni', 'Renato Cellini']","['3Z5fRknMBBNfCw6pkgR9S8', '0XvsuRN6GcGGsptalckTGj']",0.137,0.206,5,-13.809,0.0361,0.931,0.00545,0.123,0.138,80.84,"1953",NA,NA
14097,"La Cazadora",42,193747,"['Miguel Sáez']","['0AlLYilX4giEHhv3Bazh8m']",0.732,0.845,6,-4.684,0.133,0.0435,0,0.144,0.928,127.95,"2015","03","03"
20701,"Кораблики (Из сказки ""Площадь картонных часов"")",26,120741,"['Klara Rumyanova', 'Инструментальный ансамбль «Мелодия»']","['4lw4yhQJlm5xwpXUCxxiqo', '0dfQQdIIZHgAam7wcpi7NP']",0.458,0.0801,5,-18.917,0.0317,0.978,0,0.324,0.416,90.554,"1983","01","01"
6779,"Como una Flor - Remasterizado",0,151040,"['Ignacio Corsini']","['5LiOoJbxVSAMkBS2fUm3X2']",0.218,0.394,10,-19.492,0.0388,0.981,0.301,0.505,0.749,82.287,"1922","03","21"
9875,"Love & Liberte",22,235612,"['Gipsy Kings']","['3jc496ljiyrS3ECrD7QiqL']",0.576,0.351,4,-14.471,0.0467,0.87,0.901,0.116,0.402,80.3,"1996","06","17"
27449,"Aldrei mun ég",8,254909,"['Írafár']","['4ludukzMPVTmtGadqcJ67p']",0.455,0.544,11,-8.189,0.0262,0.0187,0.0097,0.275,0.308,78.983,"2003","01","01"
646,"Tu Hi Rab Tu Hi Dua",38,423573,"['Rahat Fateh Ali Khan', 'Tulsi Kumar']","['3OLGltG8UPIea8sA4w0yg0', '0T1CMVkqffHlqEk4BcAph1']",0.649,0.807,10,-5.984,0.0732,0.37,0,0.119,0.741,86.075,"2012","04","16"
15392,"Es Tuya Juan",31,253693,"['Illya Kuryaki & The Valderramas']","['2Rc3Tb5XUPF1YlnQwuPgjg']",0.715,0.786,10,-3.492,0.209,0.024,0,0.0887,0.965,98.796,"1991","01","01"
20794,"Hodge, Podge, Strained Through A Leslie",28,168560,"['Steppenwolf']","['1WRM9i067hd2ujxxi8FI3m']",0.615,0.695,7,-12.252,0.0399,0.253,0.833,0.325,0.932,122.178,"1968","10","01"
26627,"In the Steppes of Central Asia",43,424600,"['Alexander Borodin', 'Royal Philharmonic Orchestra', 'Vladimir Ashkenazy']","['34MYamymtmnsmpwbqydd7I', '0MvSBMGRQJY3mRwIbJsqF1', '20iZXzMb8LoWXOeca32i82']",0.0669,0.0176,9,-30.051,0.0433,0.923,0.686,0.173,0.0388,69.132,"1994","01","01"
1064,"Apni To Nikal Padi",25,261573,"['Kumar Sanu', 'Atul Kale']","['4K6blSRoklNdpw4mzLxwfn', '3UZguBxCvduEoG0nYpGZsQ']",0.544,0.731,6,-10.252,0.282,0.542,0,0.49,0.963,104.263,"1999","08","28"
17365,"江南",55,265000,"['JJ Lin']","['7Dx7RhX0mFuXhCOUgB01uM']",0.621,0.517,7,-9.433,0.0371,0.75,0,0.315,0.404,120.021,"2004","06","04"
5355,"Te Recordaré",57,200400,"['El Trono de Mexico']","['5L6QAKAkdJIPLsNbItZ2KF']",0.724,0.591,0,-5.277,0.0342,0.133,7.46e-05,0.2,0.963,135.144,"2010","01","01"
4405,"わがまま",59,150867,"['KALMA']","['5zHSpvhwGmYsYCd3dgo1Xc']",0.684,0.798,11,-3.409,0.0511,0.0652,0,0.0388,0.532,101.827,"2020","03","04"
26021,"Can't Help Falling In Love",42,188307,"['A*Teens']","['5zMgvYBz4AW0gFyPtg7fR9']",0.649,0.815,11,-9.365,0.0429,0.00855,0.00277,0.353,0.767,117.992,"2002","01","01"
12211,"今",43,234844,"['HIKAKIN & SEIKIN']","['0TCRicBwMm2UFYTG35mSYy']",0.512,0.936,9,-2.105,0.0519,0.297,0,0.0654,0.595,127.979,"2018","11","09"
10631,"Barquinho - Live",3,568955,"['Tico All Stars']","['4HaZRasyzLj7pL9ctikBgH']",0.472,0.656,10,-16.246,0.0645,0.459,0.000123,0.812,0.718,115.341,"1966","01","01"
16869,"Si Te Vas/Que Tengo Que Hacer - Original Remix",61,245067,"['Omega']","['1UjxAZqzphB1tsMb1aWBj0']",0.853,0.689,10,-5.364,0.0564,0.0645,2.99e-06,0.0415,0.948,125.01,"2009","07","28"
29223,"Numa Sala De Reboco/O Cheiro Da Carolina/O Xote Das Meninas - Ao Vivo",32,373293,"['Luiz Gonzaga']","['2ZofT7n9AlTKf7KDCoHGgD']",0.732,0.331,11,-13.928,0.119,0.548,2.19e-05,0.28,0.739,81.111,"1972","04","13"
3875,"Me Muero Por Tí",30,138128,"['Luis Miguel']","['2nszmSgqreHSdJA3zWPyrW']",0.716,0.876,11,-6.184,0.0543,0.0938,1.18e-05,0.0234,0.873,133.934,"1984","06","14"
27717,"¿Dime Por Que?",28,216067,"['Camela']","['6flBUmmOMLNhD4EJhGwgpG']",0.5,0.536,2,-9.79,0.0282,0.148,0,0.0626,0.525,139.93,"1999","01","01"
24739,"フランス組曲 第5番 ト長調 BWV 816 III- Sarabande",0,254667,"['Johann Sebastian Bach', 'タチアーナ・ニコライエワ', 'コンスタンチン・イワノフ', 'Czech Philharmonic Chamber Orchestra']","['5aIqB5nVVvmFsvSdExz408', '3TRHGQwCnB1Mi8G5zJ1Mqc', '1cMN4uSuvVY4n8cR38SWWv', '15TbaQl7va7MrUviXt4l7M']",0.437,0.0502,7,-20.062,0.0368,0.994,0.896,0.142,0.322,68.448,"1951",NA,NA
8448,"Please Play Me",0,321123,"['Rev. Jay Kool']","['3AuVosWBkpiixyzNVI0Ig9']",0.419,0.775,2,-4.713,0.0302,0.000254,2e-04,0.114,0.532,162.711,"2018","05","02"
9892,"Auto Rojo",64,306000,"['Vilma Palma e Vampiros']","['5VQCk9RiLwri99OgOT34kq']",0.764,0.82,1,-6.073,0.0441,0.158,0,0.0939,0.688,104.527,"1993",NA,NA
23190,"פאנן",31,280107,"['Shotei Hanevuah']","['32wex4hBuWlr13lLASfSjm']",0.739,0.716,0,-9.132,0.0544,0.0566,0.00143,0.685,0.878,120.333,"2000","01","01"
28370,"Seré Tu Música",36,234067,"['Octavia']","['4ooyae64t1DFiWd1UnJ5d4']",0.717,0.567,4,-8.971,0.0277,0.0915,0,0.147,0.726,109.99,"2016","06","10"
12792,"El Pelero",2,166374,"['Ángel Viloria Conjunto Típico Cibaeño']","['6o3Y9Ks7SAUCeCAJq3CXpd']",0.633,0.78,11,-8.985,0.061,0.74,7.2e-05,0.115,0.971,130.573,"1955","01","01"
11624,"Safari",25,205600,"['J Balvin', 'Pharrell Williams', 'BIA', 'Sky']","['1vyhD5VmyZ7KMfW5gqLgo5', '2RdwBSPQiwcmiDo9kixcl8', '6veh5zbFpm31XsPdjBgPER', '7hCaz22W6seMspHOPDJe9r']",0.689,0.675,0,-4.281,0.32,0.531,3.17e-06,0.115,0.604,180.077,"2021","04","02"
27484,"Salomé",40,253133,"['Chayanne']","['1JbemQ1fPt2YmSLjAFhPBv']",0.773,0.813,11,-6.185,0.155,0.00335,0.000103,0.0551,0.757,128.004,"1990",NA,NA
2479,"Katula Katula",37,240384,"['Davut Güloğlu']","['14NI6E1Msm1FSPtv7jFJW5']",0.812,0.853,1,-6.668,0.044,0.0963,1.35e-05,0.1,0.522,98.086,"2003","05","01"
17215,"Holly Holy",26,215360,"['UB40']","['69MEO1AADKg1IZrq2XLzo5']",0.745,0.7,5,-6.259,0.0306,0.193,0.00172,0.151,0.688,99.686,"1998","01","01"
10807,"Something for the Cat - Remastered",30,189467,"['Henry Mancini']","['2EExdpjU4SK3xnJHO5paJf']",0.551,0.434,7,-13.579,0.034,0.857,0.76,0.0929,0.846,143.443,"1961",NA,NA
21329,"Amante Amiga",33,247432,"['Hildemaro']","['2jc6xa4fD1dcYzuzGadGic']",0.722,0.668,0,-4.731,0.0307,0.263,0.000821,0.104,0.645,93.084,"1997","01","01"
26617,"The Death of Emmett Till - Witmark Demo - 1962",25,270120,"['Bob Dylan']","['74ASZWbe4lXaubB36ztrGX']",0.529,0.227,4,-15.95,0.0328,0.979,0.00339,0.0889,0.477,108.346,"1963","01","04"
