"iid","date","score","type"
"3076_20170828","08/28/2017 12:00:00 AM","-1","Reinspection/Followup"
"3076_20180523","05/23/2018 12:00:00 AM","78","Routine - Unscheduled"
"3076_20180629","06/29/2018 12:00:00 AM","-1","Reinspection/Followup"
"3076_20181019","10/19/2018 12:00:00 AM","-1","Complaint"
"3082_20161118","11/18/2016 12:00:00 AM","78","Routine - Unscheduled"
"3082_20170905","09/05/2017 12:00:00 AM","-1","Non-inspection site visit"
"3082_20180124","01/24/2018 12:00:00 AM","90","Routine - Unscheduled"
"3082_20190403","04/03/2019 12:00:00 AM","83","Routine - Unscheduled"
"3082_20190404","04/04/2019 12:00:00 AM","-1","Reinspection/Followup"
"3084_20171030","10/30/2017 12:00:00 AM","88","Routine - Unscheduled"
"3090_20170718","07/18/2017 12:00:00 AM","85","Routine - Unscheduled"
"3090_20190318","03/18/2019 12:00:00 AM","87","Routine - Unscheduled"
"3090_20190325","03/25/2019 12:00:00 AM","-1","Complaint"
"3090_20191001","10/01/2019 12:00:00 AM","90","Routine - Unscheduled"
"3091_20171107","11/07/2017 12:00:00 AM","100","Routine - Unscheduled"
"3091_20190408","04/08/2019 12:00:00 AM","92","Routine - Unscheduled"
"3102_20180605","06/05/2018 12:00:00 AM","82","Routine - Unscheduled"
"3111_20170127","01/27/2017 12:00:00 AM","87","Routine - Unscheduled"
"3111_20171211","12/11/2017 12:00:00 AM","100","Routine - Unscheduled"
"3111_20190522","05/22/2019 12:00:00 AM","92","Routine - Unscheduled"
"3112_20161102","11/02/2016 12:00:00 AM","83","Routine - Unscheduled"
"3112_20170817","08/17/2017 12:00:00 AM","80","Routine - Unscheduled"
"3112_20170822","08/22/2017 12:00:00 AM","-1","Reinspection/Followup"
"3112_20190204","02/04/2019 12:00:00 AM","69","Routine - Unscheduled"
"3112_20190206","02/06/2019 12:00:00 AM","-1","Reinspection/Followup"
"3112_20190910","09/10/2019 12:00:00 AM","87","Routine - Unscheduled"
"3112_20190913","09/13/2019 12:00:00 AM","-1","Complaint"
"3112_20190923","09/23/2019 12:00:00 AM","-1","Reinspection/Followup"
"3114_20161214","12/14/2016 12:00:00 AM","90","Routine - Unscheduled"
"3114_20161227","12/27/2016 12:00:00 AM","-1","Reinspection/Followup"
"3114_20170105","01/05/2017 12:00:00 AM","-1","Reinspection/Followup"
"3114_20171106","11/06/2017 12:00:00 AM","82","Routine - Unscheduled"
"3114_20171107","11/07/2017 12:00:00 AM","-1","Reinspection/Followup"
"3114_20171114","11/14/2017 12:00:00 AM","-1","Reinspection/Followup"
"3114_20171121","11/21/2017 12:00:00 AM","-1","Reinspection/Followup"
"3114_20180924","09/24/2018 12:00:00 AM","92","Routine - Unscheduled"
"3114_20181001","10/01/2018 12:00:00 AM","-1","Reinspection/Followup"
"3114_20181009","10/09/2018 12:00:00 AM","-1","Reinspection/Followup"
"3114_20190822","08/22/2019 12:00:00 AM","79","Routine - Unscheduled"
"3114_20190910","09/10/2019 12:00:00 AM","-1","Reinspection/Followup"
"3114_20190913","09/13/2019 12:00:00 AM","-1","Reinspection/Followup"
"3115_20161109","11/09/2016 12:00:00 AM","-1","Complaint"
"3115_20161110","11/10/2016 12:00:00 AM","-1","Reinspection/Followup"
"3115_20161114","11/14/2016 12:00:00 AM","-1","Reinspection/Followup"
"3115_20171206","12/06/2017 12:00:00 AM","72","Routine - Unscheduled"
"3115_20171220","12/20/2017 12:00:00 AM","-1","Reinspection/Followup"
"3115_20180927","09/27/2018 12:00:00 AM","-1","Complaint"
"3120_20170710","07/10/2017 12:00:00 AM","87","Routine - Unscheduled"
"3120_20190312","03/12/2019 12:00:00 AM","83","Routine - Unscheduled"
"3120_20190319","03/19/2019 12:00:00 AM","-1","Reinspection/Followup"
"3120_20190917","09/17/2019 12:00:00 AM","85","Routine - Unscheduled"
"3120_20190924","09/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"3121_20161011","10/11/2016 12:00:00 AM","-1","Reinspection/Followup"
"3121_20180417","04/17/2018 12:00:00 AM","86","Routine - Unscheduled"
"3121_20180424","04/24/2018 12:00:00 AM","-1","Reinspection/Followup"
"3121_20190214","02/14/2019 12:00:00 AM","80","Routine - Unscheduled"
"3121_20190219","02/19/2019 12:00:00 AM","-1","Reinspection/Followup"
"3122_20170109","01/09/2017 12:00:00 AM","81","Routine - Unscheduled"
"3122_20170802","08/02/2017 12:00:00 AM","87","Routine - Unscheduled"
"3122_20180607","06/07/2018 12:00:00 AM","79","Routine - Unscheduled"
"3122_20180925","09/25/2018 12:00:00 AM","-1","Complaint"
"3122_20190509","05/09/2019 12:00:00 AM","85","Routine - Unscheduled"
"3122_20190611","06/11/2019 12:00:00 AM","-1","Reinspection/Followup"
"3122_20190711","07/11/2019 12:00:00 AM","-1","Reinspection/Followup"
"3129_20170803","08/03/2017 12:00:00 AM","-1","Non-inspection site visit"
"3129_20180319","03/19/2018 12:00:00 AM","100","Routine - Unscheduled"
"3129_20190530","05/30/2019 12:00:00 AM","96","Routine - Unscheduled"
"3133_20170516","05/16/2017 12:00:00 AM","85","Routine - Unscheduled"
"3133_20170523","05/23/2017 12:00:00 AM","-1","Reinspection/Followup"
"3134_20170103","01/03/2017 12:00:00 AM","-1","Complaint"
"3134_20170919","09/19/2017 12:00:00 AM","85","Routine - Unscheduled"
"3134_20190130","01/30/2019 12:00:00 AM","81","Routine - Unscheduled"
"3134_20190206","02/06/2019 12:00:00 AM","-1","Reinspection/Followup"
"3134_20190910","09/10/2019 12:00:00 AM","96","Routine - Unscheduled"
"3151_20161114","11/14/2016 12:00:00 AM","62","Routine - Unscheduled"
"3151_20161116","11/16/2016 12:00:00 AM","-1","Reinspection/Followup"
"3151_20161130","11/30/2016 12:00:00 AM","-1","Reinspection/Followup"
"3151_20171130","11/30/2017 12:00:00 AM","76","Routine - Unscheduled"
"3151_20171207","12/07/2017 12:00:00 AM","-1","Reinspection/Followup"
"3151_20180123","01/23/2018 12:00:00 AM","-1","Complaint"
"3151_20190829","08/29/2019 12:00:00 AM","-1","Complaint"
"3155_20171115","11/15/2017 12:00:00 AM","94","Routine - Unscheduled"
"3155_20190506","05/06/2019 12:00:00 AM","94","Routine - Unscheduled"
"3155_20190514","05/14/2019 12:00:00 AM","-1","Reinspection/Followup"
"31568_20170202","02/02/2017 12:00:00 AM","90","Routine - Unscheduled"
"31568_20180321","03/21/2018 12:00:00 AM","90","Routine - Unscheduled"
"31568_20180322","03/22/2018 12:00:00 AM","-1","Reinspection/Followup"
"31568_20180323","03/23/2018 12:00:00 AM","-1","Reinspection/Followup"
"31568_20190227","02/27/2019 12:00:00 AM","81","Routine - Unscheduled"
"31568_20190307","03/07/2019 12:00:00 AM","-1","Reinspection/Followup"
"31568_20190403","04/03/2019 12:00:00 AM","-1","Reinspection/Followup"
"315_20161110","11/10/2016 12:00:00 AM","92","Routine - Unscheduled"
"315_20170905","09/05/2017 12:00:00 AM","87","Routine - Unscheduled"
"315_20170914","09/14/2017 12:00:00 AM","-1","Reinspection/Followup"
"315_20180723","07/23/2018 12:00:00 AM","84","Routine - Unscheduled"
"315_20180802","08/02/2018 12:00:00 AM","-1","Reinspection/Followup"
"315_20180813","08/13/2018 12:00:00 AM","-1","Reinspection/Followup"
"315_20190723","07/23/2019 12:00:00 AM","94","Routine - Unscheduled"
"315_20190730","07/30/2019 12:00:00 AM","-1","Reinspection/Followup"
"3165_20161027","10/27/2016 12:00:00 AM","-1","Reinspection/Followup"
"3165_20170323","03/23/2017 12:00:00 AM","-1","Complaint"
"3165_20170711","07/11/2017 12:00:00 AM","-1","Reinspection/Followup"
"3165_20170814","08/14/2017 12:00:00 AM","-1","Complaint"
"3165_20180507","05/07/2018 12:00:00 AM","77","Routine - Unscheduled"
"3165_20180518","05/18/2018 12:00:00 AM","-1","Reinspection/Followup"
"3165_20181127","11/27/2018 12:00:00 AM","83","Routine - Unscheduled"
"3165_20181206","12/06/2018 12:00:00 AM","-1","Reinspection/Followup"
"3165_20190604","06/04/2019 12:00:00 AM","85","Routine - Unscheduled"
"3165_20190611","06/11/2019 12:00:00 AM","-1","Reinspection/Followup"
"3167_20161107","11/07/2016 12:00:00 AM","78","Routine - Unscheduled"
"3167_20161118","11/18/2016 12:00:00 AM","-1","Reinspection/Followup"
"3167_20170828","08/28/2017 12:00:00 AM","76","Routine - Unscheduled"
"3167_20170831","08/31/2017 12:00:00 AM","-1","Reinspection/Followup"
"3167_20180613","06/13/2018 12:00:00 AM","59","Routine - Unscheduled"
"3167_20180615","06/15/2018 12:00:00 AM","-1","Reinspection/Followup"
"3167_20190103","01/03/2019 12:00:00 AM","-1","Complaint"
"3167_20190128","01/28/2019 12:00:00 AM","-1","Reinspection/Followup"
"3183_20170126","01/26/2017 12:00:00 AM","91","Routine - Unscheduled"
"3183_20170202","02/02/2017 12:00:00 AM","-1","Reinspection/Followup"
"3183_20180502","05/02/2018 12:00:00 AM","96","Routine - Unscheduled"
"3183_20190626","06/26/2019 12:00:00 AM","89","Routine - Unscheduled"
"3185_20161220","12/20/2016 12:00:00 AM","-1","Complaint"
"3185_20170823","08/23/2017 12:00:00 AM","-1","Complaint"
"3185_20190709","07/09/2019 12:00:00 AM","85","Routine - Unscheduled"
"3185_20190712","07/12/2019 12:00:00 AM","-1","Reinspection/Followup"
"3186_20161128","11/28/2016 12:00:00 AM","100","Routine - Unscheduled"
"3186_20170915","09/15/2017 12:00:00 AM","98","Routine - Unscheduled"
"3186_20180822","08/22/2018 12:00:00 AM","98","Routine - Unscheduled"
"3186_20190405","04/05/2019 12:00:00 AM","96","Routine - Unscheduled"
"3189_20170228","02/28/2017 12:00:00 AM","87","Routine - Unscheduled"
"3189_20180418","04/18/2018 12:00:00 AM","90","Routine - Unscheduled"
"3189_20180425","04/25/2018 12:00:00 AM","-1","Reinspection/Followup"
"3189_20181214","12/14/2018 12:00:00 AM","87","Routine - Unscheduled"
"3189_20181221","12/21/2018 12:00:00 AM","-1","Reinspection/Followup"
"3189_20181228","12/28/2018 12:00:00 AM","-1","Reinspection/Followup"
"3189_20190701","07/01/2019 12:00:00 AM","92","Routine - Unscheduled"
"318_20170602","06/02/2017 12:00:00 AM","96","Routine - Unscheduled"
"318_20171116","11/16/2017 12:00:00 AM","98","Routine - Unscheduled"
"318_20180510","05/10/2018 12:00:00 AM","98","Routine - Unscheduled"
"318_20190611","06/11/2019 12:00:00 AM","94","Routine - Unscheduled"
"3190_20170105","01/05/2017 12:00:00 AM","92","Routine - Unscheduled"
"3190_20180307","03/07/2018 12:00:00 AM","81","Routine - Unscheduled"
"3190_20190110","01/10/2019 12:00:00 AM","70","Routine - Unscheduled"
"3190_20190118","01/18/2019 12:00:00 AM","-1","Reinspection/Followup"
"3196_20170127","01/27/2017 12:00:00 AM","89","Routine - Unscheduled"
"3196_20170201","02/01/2017 12:00:00 AM","-1","Reinspection/Followup"
"3196_20180118","01/18/2018 12:00:00 AM","90","Routine - Unscheduled"
"3196_20180924","09/24/2018 12:00:00 AM","96","Routine - Unscheduled"
"31_20161020","10/20/2016 12:00:00 AM","-1","Non-inspection site visit"
"31_20180615","06/15/2018 12:00:00 AM","96","Routine - Unscheduled"
"31_20190702","07/02/2019 12:00:00 AM","94","Routine - Unscheduled"
"31_20190813","08/13/2019 12:00:00 AM","-1","Reinspection/Followup"
"3200_20170601","06/01/2017 12:00:00 AM","90","Routine - Unscheduled"
"3200_20190227","02/27/2019 12:00:00 AM","81","Routine - Unscheduled"
"3200_20190312","03/12/2019 12:00:00 AM","-1","Reinspection/Followup"
"3200_20190715","07/15/2019 12:00:00 AM","82","Routine - Unscheduled"
"3200_20190726","07/26/2019 12:00:00 AM","-1","Reinspection/Followup"
"3200_20190805","08/05/2019 12:00:00 AM","-1","Reinspection/Followup"
"3206_20170201","02/01/2017 12:00:00 AM","-1","Non-inspection site visit"
"3206_20170308","03/08/2017 12:00:00 AM","83","Routine - Unscheduled"
"3206_20170328","03/28/2017 12:00:00 AM","-1","Reinspection/Followup"
"3206_20170425","04/25/2017 12:00:00 AM","-1","Reinspection/Followup"
"3206_20171115","11/15/2017 12:00:00 AM","82","Routine - Unscheduled"
"3206_20171218","12/18/2017 12:00:00 AM","-1","Reinspection/Followup"
"3206_20181003","10/03/2018 12:00:00 AM","72","Routine - Unscheduled"
"3206_20181010","10/10/2018 12:00:00 AM","-1","Reinspection/Followup"
"3206_20190520","05/20/2019 12:00:00 AM","88","Routine - Unscheduled"
"3207_20170428","04/28/2017 12:00:00 AM","100","Routine - Unscheduled"
"3207_20181218","12/18/2018 12:00:00 AM","100","Routine - Unscheduled"
"320_20171004","10/04/2017 12:00:00 AM","77","Routine - Unscheduled"
"320_20171010","10/10/2017 12:00:00 AM","-1","Reinspection/Followup"
"320_20171017","10/17/2017 12:00:00 AM","-1","Reinspection/Followup"
"320_20171024","10/24/2017 12:00:00 AM","-1","Non-inspection site visit"
"320_20180522","05/22/2018 12:00:00 AM","81","Routine - Unscheduled"
"320_20190314","03/14/2019 12:00:00 AM","88","Routine - Unscheduled"
"320_20190320","03/20/2019 12:00:00 AM","-1","Complaint"
"3210_20170110","01/10/2017 12:00:00 AM","96","Routine - Unscheduled"
"3210_20170809","08/09/2017 12:00:00 AM","98","Routine - Unscheduled"
"3210_20180205","02/05/2018 12:00:00 AM","96","Routine - Unscheduled"
"3210_20181106","11/06/2018 12:00:00 AM","98","Routine - Unscheduled"
"3211_20170912","09/12/2017 12:00:00 AM","85","Routine - Unscheduled"
"3211_20180905","09/05/2018 12:00:00 AM","86","Routine - Unscheduled"
"3211_20190814","08/14/2019 12:00:00 AM","90","Routine - Unscheduled"
"32170_20170328","03/28/2017 12:00:00 AM","89","Routine - Unscheduled"
"32170_20171017","10/17/2017 12:00:00 AM","88","Routine - Unscheduled"
"32170_20180319","03/19/2018 12:00:00 AM","92","Routine - Unscheduled"
"32170_20190405","04/05/2019 12:00:00 AM","84","Routine - Unscheduled"
"3217_20180130","01/30/2018 12:00:00 AM","80","Routine - Unscheduled"
"3217_20180206","02/06/2018 12:00:00 AM","-1","Reinspection/Followup"
"3217_20181029","10/29/2018 12:00:00 AM","79","Routine - Unscheduled"
"3217_20181105","11/05/2018 12:00:00 AM","-1","Reinspection/Followup"
"3217_20181203","12/03/2018 12:00:00 AM","-1","Reinspection/Followup"
"3217_20190731","07/31/2019 12:00:00 AM","78","Routine - Unscheduled"
"3217_20190808","08/08/2019 12:00:00 AM","-1","Reinspection/Followup"
"3217_20190815","08/15/2019 12:00:00 AM","-1","Reinspection/Followup"
"3218_20170425","04/25/2017 12:00:00 AM","89","Routine - Unscheduled"
"3218_20170509","05/09/2017 12:00:00 AM","-1","Reinspection/Followup"
"3218_20180831","08/31/2018 12:00:00 AM","91","Routine - Unscheduled"
"3218_20190927","09/27/2019 12:00:00 AM","96","Routine - Unscheduled"
"3221_20170627","06/27/2017 12:00:00 AM","85","Routine - Unscheduled"
"3221_20170707","07/07/2017 12:00:00 AM","-1","Reinspection/Followup"
"3221_20171107","11/07/2017 12:00:00 AM","88","Routine - Unscheduled"
"3221_20180214","02/14/2018 12:00:00 AM","-1","Complaint"
"3221_20180608","06/08/2018 12:00:00 AM","90","Routine - Unscheduled"
"3221_20180905","09/05/2018 12:00:00 AM","-1","Complaint"
"3221_20180912","09/12/2018 12:00:00 AM","-1","Complaint"
"3221_20190708","07/08/2019 12:00:00 AM","85","Routine - Unscheduled"
"3221_20190723","07/23/2019 12:00:00 AM","-1","Reinspection/Followup"
"3222_20171117","11/17/2017 12:00:00 AM","82","Routine - Unscheduled"
"3222_20171127","11/27/2017 12:00:00 AM","-1","Reinspection/Followup"
"3222_20171205","12/05/2017 12:00:00 AM","-1","Reinspection/Followup"
"3222_20181022","10/22/2018 12:00:00 AM","91","Routine - Unscheduled"
"3222_20190207","02/07/2019 12:00:00 AM","92","Routine - Unscheduled"
"3222_20191002","10/02/2019 12:00:00 AM","-1","Complaint"
"3224_20170210","02/10/2017 12:00:00 AM","-1","New Construction"
"3224_20171205","12/05/2017 12:00:00 AM","-1","Complaint"
"3224_20190225","02/25/2019 12:00:00 AM","-1","Complaint"
"3224_20190813","08/13/2019 12:00:00 AM","-1","New Construction"
"3228_20180619","06/19/2018 12:00:00 AM","86","Routine - Unscheduled"
"3229_20161031","10/31/2016 12:00:00 AM","84","Routine - Unscheduled"
"3229_20161116","11/16/2016 12:00:00 AM","-1","Reinspection/Followup"
"3229_20180207","02/07/2018 12:00:00 AM","81","Routine - Unscheduled"
"3229_20181003","10/03/2018 12:00:00 AM","88","Routine - Unscheduled"
"3237_20161006","10/06/2016 12:00:00 AM","-1","Reinspection/Followup"
"3237_20170713","07/13/2017 12:00:00 AM","60","Routine - Unscheduled"
"3237_20170824","08/24/2017 12:00:00 AM","-1","Reinspection/Followup"
"3237_20180522","05/22/2018 12:00:00 AM","74","Routine - Unscheduled"
"3237_20180823","08/23/2018 12:00:00 AM","-1","Reinspection/Followup"
"3237_20190820","08/20/2019 12:00:00 AM","75","Routine - Unscheduled"
"323_20161108","11/08/2016 12:00:00 AM","94","Routine - Unscheduled"
"323_20180802","08/02/2018 12:00:00 AM","98","Routine - Unscheduled"
"323_20190904","09/04/2019 12:00:00 AM","96","Routine - Unscheduled"
"3241_20161123","11/23/2016 12:00:00 AM","-1","Complaint"
"3241_20170714","07/14/2017 12:00:00 AM","71","Routine - Unscheduled"
"3241_20171101","11/01/2017 12:00:00 AM","-1","Complaint"
"3241_20180509","05/09/2018 12:00:00 AM","98","Routine - Unscheduled"
"3241_20190807","08/07/2019 12:00:00 AM","96","Routine - Unscheduled"
"3248_20161031","10/31/2016 12:00:00 AM","89","Routine - Unscheduled"
"3248_20170413","04/13/2017 12:00:00 AM","-1","New Construction"
"3248_20170928","09/28/2017 12:00:00 AM","-1","New Construction"
"3248_20180725","07/25/2018 12:00:00 AM","92","Routine - Unscheduled"
"3252_20170504","05/04/2017 12:00:00 AM","92","Routine - Unscheduled"
"3252_20180420","04/20/2018 12:00:00 AM","90","Routine - Unscheduled"
"3252_20180427","04/27/2018 12:00:00 AM","-1","Reinspection/Followup"
"3252_20190820","08/20/2019 12:00:00 AM","86","Routine - Unscheduled"
"3252_20190821","08/21/2019 12:00:00 AM","-1","Reinspection/Followup"
"3253_20161006","10/06/2016 12:00:00 AM","94","Routine - Unscheduled"
"3253_20170413","04/13/2017 12:00:00 AM","92","Routine - Unscheduled"
"3253_20171229","12/29/2017 12:00:00 AM","87","Routine - Unscheduled"
"3253_20180105","01/05/2018 12:00:00 AM","-1","Reinspection/Followup"
"3253_20190402","04/02/2019 12:00:00 AM","98","Routine - Unscheduled"
"32556_20170516","05/16/2017 12:00:00 AM","-1","Non-inspection site visit"
"32556_20170523","05/23/2017 12:00:00 AM","96","Routine - Unscheduled"
"32556_20180620","06/20/2018 12:00:00 AM","77","Routine - Unscheduled"
"32556_20190909","09/09/2019 12:00:00 AM","75","Routine - Unscheduled"
"32556_20190916","09/16/2019 12:00:00 AM","-1","Reinspection/Followup"
"32556_20190924","09/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"3256_20161005","10/05/2016 12:00:00 AM","87","Routine - Unscheduled"
"3256_20161012","10/12/2016 12:00:00 AM","-1","Reinspection/Followup"
"3256_20171002","10/02/2017 12:00:00 AM","92","Routine - Unscheduled"
"3256_20190604","06/04/2019 12:00:00 AM","94","Routine - Unscheduled"
"32570_20170228","02/28/2017 12:00:00 AM","82","Routine - Unscheduled"
"32570_20170703","07/03/2017 12:00:00 AM","-1","Complaint"
"32570_20171109","11/09/2017 12:00:00 AM","96","Routine - Unscheduled"
"32570_20171115","11/15/2017 12:00:00 AM","90","Routine - Unscheduled"
"32570_20190509","05/09/2019 12:00:00 AM","92","Routine - Unscheduled"
"32570_20190520","05/20/2019 12:00:00 AM","-1","Reinspection/Followup"
"32578_20171018","10/18/2017 12:00:00 AM","92","Routine - Unscheduled"
"32578_20190503","05/03/2019 12:00:00 AM","88","Routine - Unscheduled"
"32578_20190524","05/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"32579_20170918","09/18/2017 12:00:00 AM","98","Routine - Unscheduled"
"32579_20180831","08/31/2018 12:00:00 AM","93","Routine - Unscheduled"
"32579_20190429","04/29/2019 12:00:00 AM","92","Routine - Unscheduled"
"32586_20190314","03/14/2019 12:00:00 AM","94","Routine - Unscheduled"
"3260_20170523","05/23/2017 12:00:00 AM","96","Routine - Unscheduled"
"3260_20180320","03/20/2018 12:00:00 AM","94","Routine - Unscheduled"
"3260_20190422","04/22/2019 12:00:00 AM","98","Routine - Unscheduled"
"32625_20170804","08/04/2017 12:00:00 AM","86","Routine - Unscheduled"
